对我觉得,education,train,3263
呃就是,education,train,3269
然后,education,train,3271
还有一点就是,education,train,3272
呃,education,train,3273
呃就,education,train,3275
就是来自导师的压力不会像那么大然后因为,education,train,3276
你也可以白天不来也没有关系,education,train,3279
这是,education,train,3281
我们老板不会很关心这一点第第二点就是,education,train,3282
如果你申请到了,education,train,3285
不会说我们因为老板不放人而你就走不了这种情况,education,train,3287
就,education,train,3288
这样子然后包括呃组里面的一些呃一些,education,train,3291
互相的一些就是,education,train,3292
小事很多小事吧,education,train,3293
对我们留下很多的好的照片,education,train,3299
嗯,education,train,3301
然后后来就感觉,education,train,3315
就是我之前本来本科是读的国际政治,education,train,3317
因为我感觉就是做研究肯定要数量方面的这种东西统计学啊,education,train,3318
或者说编程都要会,education,train,3319
但是我感觉这方面是,education,train,3320
差距还是很大,education,train,3321
所以说觉得跟科研就是无缘了,education,train,3322
所以说就转而去找工作了,education,train,3323
对但是我其实感觉,education,train,3324
任教啊还是说继续做研究,education,train,3326
对或者找工作,education,train,3327
我觉得这个不矛盾吧就是,education,train,3328
在我们的,education,train,3329
然后我去学校可能也会去也是,education,train,3333
呃但是取决于那时候因为,education,train,3335
嗯我还是蛮想回呃大陆的所以,education,train,3336
如果我回大陆的话,education,train,3337
就是取决于他们到底有没有扩大了,education,train,3339
有,education,train,3340
对,education,train,3341
看那个那个,education,train,3343
呃如果可以去呃,education,train,3345
学校的话我觉得还是,education,train,3346
非常好的一件事情因为,education,train,3347
你也可以,education,train,3349
因为教授现在呃大家呃才刚在鼓励这些呃,education,train,3350
呃有就是它不如,education,train,3353
所以我觉得是一个非常好,education,train,3355
好的一个独立性,education,train,3356
好的我进去如果有机会的话,education,train,3357
但是现在呃,education,train,3358
但呃但是在学校有一个不好的地方就是,education,train,3359
然后如果你去,education,train,3361
你会有更多机会去嗯你,education,train,3363
嗯哼,education,train,3369
这些比较,education,train,3371
小的事情,education,train,3372
嗯哼,education,train,3373
对,education,train,3374
好像有很多大陆的学校来这边,education,train,3377
就是有个宣讲会,education,train,3378
你有没有听说,education,train,3379
哦我还没有考虑这件事因为,education,train,3380
我现在的,education,train,3381
因为呃,education,train,3383
你可以其实,education,train,3388
就是说,education,train,3390
呃那些和你很匹配的那些公司,education,train,3391
其实就那么几家几家就就 而已,education,train,3392
呃其实我,education,train,3393
对,education,train,3395
对,education,train,3396
所以我觉得,education,train,3397
但也是可以尝试但我现在我觉得在我看来,education,train,3399
呃由于 的比那些去参加,education,train,3400
呃呃那些宣传会的话更重要些,education,train,3401
因为,education,train,3402
打铁还需自身硬,education,train,3404
对对对对有点这种感觉,education,train,3405
因为我听说就是好多延期毕业了,education,train,3408
就是说,education,train,3410
嗯,education,train,3413
呃还是我希望还是能五年正常毕业,education,train,3415
但是如果你认为四年那么四年的话我觉得四年有点太有点太快了,education,train,3416
所以,education,train,3420
我希望能够达到自己目标对现在对啊,education,train,3421
可以,education,train,3422
然后甚至很多,education,train,3427
读了两年之后就不读了,education,train,3432
哦,education,train,3434
对,education,train,3435
哦那还行,education,train,3438
嗯,education,train,3439
对,education,train,3440
就我之前在知乎上看到一个帖子就说,education,train,3443
但是其实你的脑子里面一直是有一个问题的,education,train,3449
对,education,train,3459
就感觉就是很多人说这个,education,train,3460
嗯,education,train,3462
毕一个是毕业的压力还有一个就是自己想发论文的话也是有压力,education,train,3465
对,education,train,3466
对,education,train,3472
就是你会觉得自己很有成就感,education,train,3473
然后发发现呃一些,education,train,3475
嗯就会,education,train,3478
对,education,train,3483
嗯,education,train,3485
对这就是一个当然当然也和你周围的,education,train,3486
环境有关系就是比如说,education,train,3487
会帮助你,education,train,3490
在尤其是在精神上面的话会帮你解决很多很多的问题不然的话如果你是一个人在,education,train,3491
如果只是一个人在瞎琢磨的话很容易,education,train,3492
对,education,train,3496
然后就会有一些不同的什么,education,train,3503
嗯,education,train,3507
嗯,education,train,3508
但我以前其实我觉得我本科就是,education,train,3509
就感觉一对比这边可能是那边学期比较短吧然后就你你会被那个塞很多很多东西,education,train,3510
然后,education,train,3512
对对对,education,train,3513
嗯对,education,train,3514
然后呢,education,train,3517
十二月,education,train,3518
截止,education,train,3519
然后什么东西都会就挤在一起,education,train,3524
然后在在图书馆什么的就还感觉这边还比我们之前要稍微紧张一些对对对,education,train,3526
我感觉,education,train,3527
那你觉得你现在的就是这个,education,train,3536
呃,education,train,3537
多对,education,train,3539
嗯,education,train,3540
什么是,education,train,3541
嗯,education,train,3542
嗯但我觉得也也挺厉害的,education,train,3543
呃之所以搜一些他那种,education,train,3545
就是行研就是行业报告啊什么的然后对,education,train,3546
嗯就是感觉很多个方面就是你要懂很多我感觉或者你要查很多,education,train,3548
嗯就很挺厉害的,education,train,3549
嗯,education,train,3550
要么看一下其他的能不能,education,train,3551
有聊的,education,train,3552
我也记得我就是我最最开始的时候,education,train,3556
然后我觉得自己英文也你就是,education,train,3557
英文你就是读太多了的时候就感觉就是,education,train,3558
我就记得当时我高中的时候是上上英文课我们老师还是我觉得还是比较注重英文口语练习的就等于说,education,train,3562
然后就跟着他念那些东西然后,education,train,3570
他如果不给我字的话我是完全听不懂讲什么的然后最后就只能是,education,train,3571
他就是手把手地跟我讲啊这个是这个这个是这个然后我才能听懂,education,train,3572
然后我当时想学韩语完了以后呢我就选了一门课结果,education,train,3574
就是一门也没学好就是哎所以我觉得我自己的语言这方面就不是的非常好,education,train,3576
就不是非常的擅长对,education,train,3577
谢谢,education,train,3578
加深一下理解,education,train,3591
嗯你就自愿做就好了然后,education,train,3594
嗯,education,train,3601
这是个人每个人都不一样,education,train,3607
嗯,education,train,3608
嗯就是更自由一点然后,education,train,3611
扎实一点,education,train,3615
嗯,education,train,3616
就是呃,education,train,3617
就是还有那些基就是基础课都要再学一遍,education,train,3618
思政课课程,education,train,3621
哦对对对,education,train,3622
最近好像特别多,education,train,3623
每次都,education,train,3624
所以我觉也可能每个人觉都不一样,education,train,3626
嗯哼,education,train,3628
对对对,education,train,3630
然后,education,train,3634
混吃等死,education,train,3635
就是他现在互联网公司都是那种工作很,education,train,3637
其实我只是我希望它是一个,education,train,3644
自由的制度就是它不是以强制我们一定要呆到九点但是我可以,education,train,3645
嗯哼,education,train,3653
就是有一些,education,train,3663
业务,education,train,3665
就是基底就是业务那个叫什么,education,train,3666
很高要求很高的话它会有很高的那个年终评,education,train,3667
评估的一些,education,train,3668
要求的话嗯,education,train,3669
然后你可以真的去做一个科研的东西可以,education,train,3680
专业能力或者是没有这方面智商的话我觉得这是一件很,education,train,3686
就是很苦的事情如果你不喜欢这件事情,education,train,3687
对,education,train,3688
就是没有这个必要,education,train,3689
嗯,education,train,3690
嗯,education,train,3696
学习啊或者,education,train,3697
生活啊,education,train,3698
嗯,education,train,3699
嗯,education,train,3701
但是,education,train,3713
但是在这儿的作业量并没有减小,education,train,3714
就用的那个,education,train,3734
就是你们什么语音还是图片,education,train,3737
随便选一个那个,education,train,3739
啊,education,train,3744
但这个课实在是太坑了,education,train,3746
嗯,education,train,3756
呃就是,education,train,3760
你可以兼顾好你学习和工作之间的这个关系,education,train,3761
嗯他们课程就是,education,train,3764
特别,education,train,3765
他就,education,train,3767
晕过去了,education,train,3769
当场就晕过去我就觉得,education,train,3770
嗯,education,train,3771
就是在各方面他们都,education,train,3782
特别努力,education,train,3783
特别认真,education,train,3785
然后做什么都特别认真所以,education,train,3786
嗯,education,train,3788
我觉得,education,train,3796
因为不是,education,train,3798
我觉得那个小学,education,train,3799
每个人一定要上但是,education,train,3800
从,education,train,3801
中学开始应该要,education,train,3802
因为我觉得,education,train,3804
从中学开始,education,train,3805
因为在学校呢我们上科学呀,education,train,3811
我们上数学英语语文那些但是我觉得不是每个人喜欢上那些然后,education,train,3812
毕业以后,education,train,3813
做工作,education,train,3815
对,education,train,3816
其实我也不太清楚但是如果我要选的话,education,train,3817
嗯那那那我就重新反对吧,education,train,3819
好吧,education,train,3820
啊,education,train,3821
嗯,education,train,3822
呃我觉得从可能高中开始,education,train,3826
呃这个时候大家基本上是十六岁以上,education,train,3827
十六岁已经是成年人了对吧,education,train,3829
就就就他们有自己的主主观或者说自己做决定的能力了,education,train,3830
在这个时候我觉得是一个比较合适的说,education,train,3831
呃他知道自己想要做什么但是在此之前我觉得,education,train,3832
初中和小学这个时间,education,train,3833
呃还是最好把学生放在学校里被管制比较好,education,train,3834
呃,education,train,3835
一方面是因为,education,train,3836
其实家长都有很多都都在上班嘛那这个时间,education,train,3837
没有人会管他们他们会在家里可能做一些奇奇怪怪的事情,education,train,3839
就就会比较麻烦,education,train,3840
呃就一方面是把他们都聚集在一起,education,train,3841
至少不会出什么太大的乱子,education,train,3842
那至于他们是学了知识也好,education,train,3843
还是跟同学们交流或者有兴趣的人在一起拉帮结派,education,train,3844
但我觉得就是最好还是把他们管起来在可能初中及以前,education,train,3846
所以我觉得,education,train,3847
呃如果是,education,train,3848
只有三年但是,education,train,3850
呃它还是涉及到叛逆的这个问题,education,train,3851
对但是,education,train,3855
嗯其实我在我我我我小时候一直在想一个问题就是,education,train,3856
就是极是不是有一些人他反正也不需要这么多知识,education,train,3857
然后可以让他们,education,train,3858
直接开始学一门手艺,education,train,3859
对吧然后他们将来也可以,education,train,3860
就是靠这个手赚钱,education,train,3861
但是我后来,education,train,3862
我后来想明白了一个点就是,education,train,3863
然后我们也会,education,train,3866
或者说跟我们,education,train,3868
小区里面的人接触,education,train,3869
的话那可能我们是很局限的就是大家都在类似的阶级阶层或者,education,train,3870
做着类似的事情,education,train,3871
但是如果我们在不同的学校啊然后可能我的同学他他爸妈是做,education,train,3872
服装的,education,train,3873
可能另外一个同学爸妈是做,education,train,3874
还有珠宝的,education,train,3875
对那那可能虽然你爸妈是老师但是你也能很早的接触到说,education,train,3876
诶其实有不同的人生我觉得呃,education,train,3877
很可惜因为,education,train,3880
幼儿园然后小学然后初中然后高中然后大学,education,train,3882
然后,education,train,3887
因为我觉得,education,train,3889
我们或者我们后,education,train,3891
啊是的我觉得很同意这件事因为,education,train,3894
我我们有蛮多的同学还在大学之后就很,education,train,3895
对对对,education,train,3897
就他们不知道接下来该干什么因为过去的十几年所有的路都是铺制好的,education,train,3898
但是,education,train,3902
但他们进入大学之后就会,education,train,3903
就不知道自己到底想要干什么,education,train,3904
然后,education,train,3905
以以及就是在高考的时候,education,train,3906
然后你必须要选一个专业来吹,education,train,3907
所以我觉得对你说的其实也挺好就是我们应该,education,train,3912
对对对,education,train,3915
那我们找到可能更多的一些,education,train,3916
通过这种方式可能更早的让大家找到自己的目标,education,train,3919
对对,education,train,3920
而且是一个,education,train,3921
呃,education,train,3926
我其实不知道我自己到底喜欢哪一个,education,train,3930
[UNK] 倒没有啦但是大概我有个印象,education,train,3932
但是你知道我说我真的喜欢哪一个其实我觉得我丧失了这种,education,train,3933
感受的能力对我觉得其实嗯你这是你提到一个非常,education,train,3934
重要的问题我觉得嗯真的是是这样的,education,train,3935
可能不同的国家那你会不会就是说看到不同国家的各种体制,education,train,3937
当时有没有自己做一些什么调整,education,train,3938
呃,education,train,3950
我希望,education,train,3956
因为我就从小就说普通话然后就是在深圳上本地小学对我来说不是个挑挑战,education,train,3959
所以那时候还可以但是我的挑战就是,education,train,3961
然后对我那时候就,education,train,3964
那时候我很讨厌英语,education,train,3965
我觉得如果我一直留在中国上小学中学高中的话我现我现在,education,train,3966
我应该,education,train,3967
因为我觉得在香港大部分的同学们上课的时候会,education,train,3970
会举手问问问题呀然后跟老师们一起对话呀那些的但是我就是,education,train,3971
因因为我小学就在中国中国不是那样的文化嘛,education,train,3972
所以我来香港,education,train,3973
对所以我觉得,education,train,3976
所以你会希望你当时要是在香港读的小学可能换过来中学在深圳又会更好是吗,education,train,3979
应该吧我不太清楚,education,train,3980
对,education,train,3981
呃,education,train,3983
呃我觉得是啊而且,education,train,3986
跟,education,train,3989
然后我们就是很多网上的传言说这是老师刻意要把,education,train,3991
制服做得特别丑然后以以免,education,train,3992
就就该早恋的还是会早恋啊然后不早恋大家还是会读书啊这跟你穿的到底好不好看有什么关系,education,train,3994
但是我觉得你嗯我觉得他把他这个他觉得他当然一方面好的是说,education,train,3995
可能他让你把心思花在学习上啊这是老师的说法,education,train,3996
我觉得,education,train,3998
把一个人的品味培养出来或者说,education,train,3999
尤其是将来工作或者跟别人交往的时候那我觉得这一点为什么要在,education,train,4001
学校呢就整个扼杀掉了我觉得,education,train,4002
我跟你的想法很不一样,education,train,4004
诶我觉得,education,train,4005
今天要穿什么呢明天要穿什么啊那样的想法我我直接可以穿我的校服那就简单那,education,train,4009
然后现在高中毕业了来大学我们没有校服,education,train,4011
我不想穿昨天穿的衣服因为如果我穿的话,education,train,4015
衣服买衣服的时间来做其他东西然后我也是同意的,education,train,4019
但是你可以让每个人用自己不一样的,education,train,4022
没有必要说所有人就是这样,education,train,4023
我觉得其实形成一个文化说大家觉得每个人穿的衣服的风格在那儿你不大变不不去变化可以接受我觉得那就可以了为什么所有的人都要穿成一样的你知道吗,education,train,4024
呃我觉得如果穿成一样很好看也就算了可以,education,train,4025
我觉得我觉得在在大陆真的太丑了,education,train,4026
那个我也同意,education,train,4027
对,education,train,4028
对对嗯,education,train,4029
呃我们初中初中的时候有一些人他是想想走艺术特长生嘛因为国内有的就是你画画很好呀或者你唱歌跳舞很好也可以进不错的学校,education,train,4031
然后他们那群人其实也会强行在就是弄一点花样在校服上,education,train,4032
对我觉得尤其是国内的这个情况就是人特别多然后嗯缺乏就一直都很缺乏这个创新的意识我觉得,education,train,4035
不见得大家真的没有就是不会但是我觉得就是因为人太多然后你必须要筛选然后导致了你的教育体系教出来的人他很小的时候就把这个能力自己给,education,train,4036
关掉了对所以我觉得啧如果是一个改变的话让大家自己去做这件事情我觉得可能是一个比较好的创意或者说,education,train,4037
对那那个部分我也同意,education,train,4041
我觉得校服,education,train,4042
我觉得我们再换一个,education,train,4045
再换一个好吧,education,train,4046
再选一个,education,train,4047
你来选吧,education,train,4048
行,education,train,4049
呃第七个吧,education,train,4050
第七个,education,train,4051
嗯,education,train,4052
我说,education,train,4054
对这个问题我的意见是一半一半,education,train,4056
也有好处也有坏处那好处是什么呢就是我们,education,train,4057
大学毕业完以后在,education,train,4058
所以从小时候就可以跟,education,train,4061
可以,education,train,4062
练习跟不同的人们一起活一起学习一起玩就是好处对未来来说,education,train,4063
但是坏处就是,education,train,4064
对,education,train,4068
嗯你懂我意思了吧,education,train,4069
我不知道怎么说,education,train,4070
怎么说一个好,education,train,4071
我理解,education,train,4072
你理解就好,education,train,4073
因为我小学的时候我们班上就真的有这种同学然后,education,train,4074
其实老师对他的态度就是放弃的状态只是,education,train,4075
我觉得那个时候可能就是制度也没有特别好,education,train,4076
然后附近也没有就是这种特殊学校还没有建起来,education,train,4077
然后我们班上就会有那么两个,education,train,4078
完全没有在学的人然后你也没有办法怪他因为,education,train,4079
可能是就是有点问题就也不是听不见也不是说不出但是,education,train,4080
有一些问题,education,train,4081
对所以,education,train,4082
呃,education,train,4083
嗯这是,education,train,4084
其实他倒不会影响到我们学习因为老师会直接放弃他们,education,train,4085
因为因为那个时候老师标准就一定是你们班出了多少特别好的成绩,education,train,4086
或者说如果要算平均分的话基本上也是默认把这些特殊情况的人给拿掉了,education,train,4087
帮助他们,education,train,4089
对但我觉得就是从我们的角度所以呃我的我的经历里面从我们角度其实,education,train,4090
我觉得还就是就是没有影响到我们很多,education,train,4091
然后也让我们,education,train,4092
认识到说其实社会上有很多这样的人存在,education,train,4093
然后我觉得有一点,education,train,4094
因为他这个时间它真的真的只是在,education,train,4096
延长的幼儿园一样就是没有人在真的教他东西,education,train,4097
然后他也不知道这群人到底在干什么他每天坐在教室的最后面,education,train,4098
然后做自己的,education,train,4099
就玩自己的手或者做奇怪就是,education,train,4100
就是我觉得所有时间都是浪费掉了,education,train,4101
那那可能他在我们 镇上的学校里面花了一年的时间,education,train,4102
可能远远达不到他在特殊的学校里面可能一周或者一个月,education,train,4103
能够学到的东西多我觉得让他,education,train,4104
过早的和,education,train,4105
跟他差异特别大的人接触,education,train,4106
不是一个好的,education,train,4107
让他融入社会的一个过程,education,train,4108
我觉得最我觉得最重要的是你在所以虽然你去的是特殊学校但是,education,train,4109
有很多跟我一样的人所以,education,train,4111
我我们可以一起就是他可以在特殊的学校里面跟他们一起学习也好一起怎么样也好他也许,education,train,4115
永远都达不到正常普通人的这个,education,train,4116
学学习之后的能力但是我觉得从他个人来看,education,train,4117
他在特殊学校里面能达到的一定比他在,education,train,4118
普通学校里面要好很多,education,train,4119
对所以我是觉得,education,train,4120
这种做法根本就,education,train,4121
嗯,education,train,4122
但是我觉得如果是可能听力或者一些这种这种能力的话也许呃通过一些设备的辅助,education,train,4124
可能放到主流的学校是合理,education,train,4125
对对我也同意因为,education,train,4126
然后那我们,education,train,4128
就是说,education,train,4130
一个正常的学生跟一个特殊的学生一起上学一起下学然后午饭也一起做呃所以,education,train,4131
那就是可以的,education,train,4135
我觉得,education,train,4136
对因为我的,education,train,4137
嗯嗯,education,train,4138
那你当时有观察到他们是,education,train,4139
所以我不知道他们看到这种情况他们会觉得很温暖,education,train,4141
觉得还有一个,education,train,4142
有一个朋友一直都跟我在一起,education,train,4143
还是说他会觉得,education,train,4144
他还是他是被特殊对待的所以他很崩溃了就是为什么我要面对这样的,education,train,4145
情况为什么,education,train,4146
一直要有一个人来帮我我却自己不能做这些事情,education,train,4147
我我不知道就是从我们角度可能说,education,train,4148
很好,education,train,4149
但是从他们角度我觉得啊这又是一个非常复杂的,education,train,4150
[UNK] 问题,education,train,4151
那那我也不能说什么了因为我也不是他们嘛,education,train,4152
但是我觉得,education,train,4153
因为我有一个特殊的朋友嘛她,education,train,4155
她在学校自己生活的时候和跟,education,train,4156
其其他人帮助她的时候会很不同的,education,train,4157
比如说他们在,education,train,4158
第一个问题好奇怪呀,sports,train,4163
呃其实,sports,train,4165
男的女的都有,sports,train,4166
呃,sports,train,4167
有跟两个人一起玩过也有四个人一起玩双双打跟单打嘛,sports,train,4168
可就是就是就是,sports,train,4172
混啊可以混合在一起那样会更好一点,sports,train,4173
呃,sports,train,4176
因为在打网球的时候,sports,train,4177
这样男女会比较好嗯协调比较好,sports,train,4180
所以我觉得,sports,train,4181
可以呃,sports,train,4182
嗯还是比较好的,sports,train,4183
嗯男女分工不是男女搭配干活不累嘛,sports,train,4184
嗯你,sports,train,4187
但是体育课是怎么样过来的,sports,train,4188
那你八百米能跑多久,sports,train,4190
八百米,sports,train,4191
八百米你能跑多久,sports,train,4192
呃我觉得,sports,train,4195
好像是英国的足球不是不是好像是吧,sports,train,4201
嗯我以前打但是到了大学学了网球之后就再也不玩篮球了,sports,train,4202
差不多吗,sports,train,4203
嗯没有玩过,sports,train,4204
对,sports,train,4205
不过我在大学的时候倒是挺常一个人对着墙打,sports,train,4206
蛮有意思,sports,train,4207
你也去过那里,sports,train,4208
然后就走了,sports,train,4209
好吧,sports,train,4210
嗯一般现在很现在呢,sports,train,4211
对啊,sports,train,4213
嗯不做有氧运动,sports,train,4214
其他都做,sports,train,4215
有氧就是典型的就是跑步啊,sports,train,4216
就是最典型的有氧,sports,train,4217
呃力量训练其他,sports,train,4218
我觉得第三个问题非常有趣可以探讨一下,sports,train,4219
嗯,sports,train,4226
嗯,sports,train,4235
我,sports,train,4236
我只是截取网上那些观点不是我个人吐槽啊,sports,train,4237
他们说国足,sports,train,4238
要拿世界杯冠军简直比,sports,train,4239
比什么还难啊,sports,train,4240
就很难,sports,train,4241
对但是背后的原因,sports,train,4242
所以我也不知道为什么,sports,train,4244
嗯,sports,train,4246
哦我知道了,sports,train,4248
呃,sports,train,4250
是啊我觉得你一定听过,sports,train,4257
撸啊撸,sports,train,4258
那也属于一种,sports,train,4261
唉那也不错,sports,train,4262
可能还没正式的但是好像已经,sports,train,4270
有这种就之前不是有过一个比赛在鸟巢举办的好像,sports,train,4271
所以我觉得,sports,train,4272
如果有我喜欢的,sports,train,4275
嗯你一定知道,sports,train,4276
博尔特,sports,train,4277
对短跑冠军,sports,train,4278
有而且他经常打破自己的记录,sports,train,4279
你对他的速度有一个,sports,train,4281
概念嘛,sports,train,4282
嗯嗯你猜你猜一下他跑多少秒,sports,train,4284
或者你有没有跑过这种短跑,sports,train,4285
五十米我都要跑,sports,train,4287
如果你五十米都要跑,sports,train,4289
十几秒的话,sports,train,4290
那你八百米是怎么做到三到四分钟的,sports,train,4291
那,sports,train,4292
那我跟你说一下,sports,train,4293
其实他一百米,sports,train,4294
可以在十秒之内完成,sports,train,4295
是吧,sports,train,4296
你平常用这种方式减肥啊,sports,train,4297
可能有一些,sports,train,4300
未知的原因就这样发生而神神奇的就瘦下来了,sports,train,4301
那我觉得推举运动来说最好的,sports,train,4302
出汗出汗就对了其他运动都可以不用做了,sports,train,4305
多吃,sports,train,4306
还是要多吃蔬菜这种,sports,train,4307
因为你你肯定会饿嘛,sports,train,4308
所以,sports,train,4309
多一些蔬菜那边的东西少减少点肉还是可以减下来的,sports,train,4310
我就一直这么瘦,sports,train,4313
七八岁以前吧,sports,train,4315
上了初上了小学不知道几年级开始就一直,sports,train,4316
胖不起来呀,sports,train,4317
是吧,sports,train,4318
他们就是我是他们都说高三那时候高三那时其实是一个人体重最最高的,sports,train,4321
最高时期吃鸡,sports,train,4322
嗯,sports,train,4323
我觉得这个问题不应该这么问呢,sports,train,4325
比如说李娜哦跳水也是,sports,train,4328
嗯对对对,sports,train,4329
我好像听说好像跳水对体重体重如果轻的话掉进去的时候溅起的水波纹就会小很多,sports,train,4330
还有,sports,train,4331
还有我最喜欢的网球明星之一李娜也是,sports,train,4332
嗯手臂肯定要很灵活但是她打的就是很好也不知道啊,sports,train,4333
所以在这在这方面还是,sports,train,4334
有有一些,sports,train,4335
嗯那这倒是,sports,train,4337
因为像你刚刚说那个是属于,sports,train,4338
需要的那种,sports,train,4340
力量更多一点,sports,train,4341
那么在我看来睡午觉的时间是非常的重要,education,train,4345
为什么呢因为我自己就是每天都在睡午觉,education,train,4346
你看我们一个一个人吃完午饭之后呢然后他的血液都主要流向了胃部,education,train,4347
这个时候呢他的大脑就会缺少养分,education,train,4348
大脑缺少养分就会使人变困,education,train,4349
人变困了呢就要睡午觉,education,train,4350
所以这个时候呢,education,train,4351
人们就会比如说人们在开车的时候,education,train,4355
他就有可能发生车祸,education,train,4356
然后如果是当学生呢他如果做题的时候呢就有可能会算错数,education,train,4357
呃那所以我觉着睡午觉的时间是很重要的那你觉得呢,education,train,4358
所以在他们当中他们做决定的时候呢他们有可能只考虑到呃他们当前的状况而不会考虑到他们的未来,education,train,4362
比如你看如果学生们,education,train,4363
呃不被强制睡午觉他们可能会用这个时间来写功课,education,train,4364
这个时候呢他们下午上课的时候可能就会很困,education,train,4365
然后呢就不利于他们下午啊就是有精精充沛的精力来去听课,education,train,4366
所以呢其实如果,education,train,4367
强制他们睡午觉他们在中午就会得到很好的休息,education,train,4368
然后他们下午上课的时候可能就会精神饱满,education,train,4369
呃然后因为,education,train,4370
然后他们这时候做出的决定,education,train,4373
一般都是呃从长远来看对学生更有利的,education,train,4374
如果让学生们强制睡午觉其实可以,education,train,4375
就是从长远来看可以保证他们下午听课的质量,education,train,4376
呃,education,train,4378
呃学生们只能趴着睡午觉但是我个人的经历呢就不是这个样,education,train,4379
嗯因为我中学的时候呢其实是生活在寄宿制学校,education,train,4380
然后其实我们每个人都有自己的床位,education,train,4381
然后当我们吃完午饭之后可以散步回宿舍然后躺在床上休息,education,train,4382
呃这样其实就避免了,education,train,4383
你刚刚提到的说人只能趴着睡午觉的情况,education,train,4384
呃然后呢你,education,train,4385
就是通过这个点呢我也看得出学校的基础建设是非常的重要的,education,train,4386
呃有更好的需要学习和休息的机会,education,train,4388
呃比如你看我最近卖保险的朋友呢在读的一本书叫做高效能人士的呃七七个素质,education,train,4393
然后你看这也是他们,education,train,4394
成立读书会的原因呢我觉得就是可以通过不断的学习才能来完善自我,education,train,4395
你看如果完全放手交给中学生们自己决定自己的实践而没有老师来给他们,education,train,4396
进行在旁边进行指导这个时候呢他们有可能就会走弯路或者误入歧途,education,train,4397
然后呃他们其实就未必能够养成良好的习惯但是如果有老师在一旁监监督督促他们睡午觉呢这个时候他们就可以,education,train,4398
呃这个时候他们就可以呃就是逐渐的养成良好的习惯然后从中获益,education,train,4399
呃是的但是呢我觉得人们处于不同阶段的时候呢他们的心理呃状况是不一样的呃这个就好像说,education,train,4400
呃我觉得有些时候呢,education,train,4403
呃就是完全通过自我学习其实呃不一定能够达到好的效果这也是为什么呃就是在有道德规范的基础上仍然需要有法律的监督,education,train,4404
呃,education,train,4405
就是有时候有一些外界的强制力来保证实施呢其实是,education,train,4406
嗯会让社会运行的呃运转的更好,education,train,4407
呃,education,train,4409
呃,education,train,4411
呃他们一般都会就是上午和下午都在专心上课然后其余时间应该是做功课,education,train,4415
然后中午的时间要得到良好的休息,education,train,4416
比如说香港在讲的呢就是大学五件事,education,train,4418
也就是说大学要完成的任务呃不只是有听课,education,train,4419
比如同时还有做兼职工作啊然后参加社团活动啊然后拍拖啊等等,education,train,4420
呃然后就是,education,train,4421
大学的生活相对来说比较多元然后人们的就是全呃生活的重心也不完全是在,education,train,4422
课程上这个时候呢其实午觉的时间就不是那么重要,education,train,4423
嗯是这样的最近有一个纪录片是英国的一所呃著名的私立中学,education,train,4427
他们有,education,train,4428
然后这个实验呢就是中学老呃有有有一些学生呢是,education,train,4431
使用传统的授课方式就是英国传统的授课方式,education,train,4432
呃继续由他们的英国老师来教他们然后另一些学生呢,education,train,4433
呃是由来自上海的这些老师用比较中相对中国化的应试教育来教导他们然后,education,train,4434
在呃这个实验进行一段时间之后呢他们会对学生的能力进行全方位的考察,education,train,4435
然后得到的结果当然是令人呃非常意外的,education,train,4436
那也就是由来自中国老师教导的学生呢其实能呃能力的各方面其实都远高于由英国呃老师教导的学生,education,train,4437
嗯这从另一个方面呢也说明了其实应试教育也不是完全不对的,education,train,4438
呃其实在应试教育的同时他培养了人们就是各方,education,train,4439
对嗯所以我觉得就是,education,train,4443
中学的教育呢其实呃,education,train,4444
它有助于人们了解这个世界了解这个社会,education,train,4446
对嗯这个时候呃就是把精力更多的放在学业上其实没有什么问题,education,train,4447
对但是其实我们在,education,train,4452
呃做好应试教育的同时呢也会全方位的培养学生的素质然后我也认为这也离不开睡午觉,education,train,4453
因为睡午觉呢让大家可以在完成功课的同时还同时具有呃充沛的精力来参加课余活动,education,train,4454
那他们的时间表其实都是相对来说是比较,education,train,4456
呃死板的没有太多的灵活性比如他们的课程表都是已经安排好的然后老师布置的作业的数量其实也都是,education,train,4457
呃认为在晚上就是饭后的时间可以完成的数量,education,train,4458
呃然后,education,train,4459
嗯其实不太会出现你刚刚所说的他们需要呃使用睡午觉占用睡午觉的时间来做作业的情况,education,train,4460
对,education,train,4461
可以吗,education,train,4463
嗯对啊然后其实我不知道你的中学是怎样然后我的中学呢其实,education,train,4467
对上午会上四堂课然后下午会上两堂课,education,train,4468
然后接下来呢就是呃吃晚饭的时间啊然后就是大家会做作业这样子,education,train,4469
然后做作业的数量和内容都是相对来说比较固定的然后大家也都会用晚上的这段时间来做作业,education,train,4470
呃不太会有人出现就是做不完作业的情况,education,train,4471
嗯,education,train,4473
嗯但是,education,train,4474
嗯,education,train,4475
他们可能做作业,education,train,4478
好,education,train,4479
一放学回去就要做做到晚上十一二点,education,train,4480
哎很大的负担,education,train,4484
理解他们现在所学的知识,education,train,4489
嗯,education,train,4490
他们的压力很大,education,train,4495
呃,education,train,4496
呃转化成呃,education,train,4503
我觉得做作业做做作业肯定是有助于学生理解,education,train,4504
知识并且也有助于他们在考试中取得更好的成绩,education,train,4505
就换换句话说你如果没有做作业你你是很难,education,train,4506
去理解这些东西然后你很难在考试中考的高高分,education,train,4507
